date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc
2025-11-24 23:08:59.491571,radio,2378.73,160821,2578,31,3244.43,76.73,1.36,0.016,0.92
2025-11-25 23:08:59.491571,radio,2692.36,174276,2639,34,3763.93,79.19,1.4,0.0151,1.02
2025-11-26 23:08:59.491571,radio,3196.2,195357,2466,36,4650.37,88.78,1.45,0.0126,1.3
2025-11-27 23:08:59.491571,radio,3022.6,233894,3277,36,4540.11,83.96,1.5,0.014,0.92
2025-11-28 23:08:59.491571,radio,2741.65,198993,3255,32,4235.15,85.68,1.54,0.0164,0.84
2025-11-29 23:08:59.491571,radio,2444.45,141790,2196,30,3349.89,81.48,1.37,0.0155,1.11
2025-11-30 23:08:59.491571,radio,3219.3,240023,3287,43,4740.53,74.87,1.47,0.0137,0.98
2025-12-01 23:08:59.491571,radio,2995.11,207309,2758,36,5416.79,83.2,1.81,0.0133,1.09
2025-12-02 23:08:59.491571,radio,3122.85,207525,3360,49,4331.79,63.73,1.39,0.0162,0.93
2025-12-03 23:08:59.491571,radio,3438.13,270683,3602,45,4740.89,76.4,1.38,0.0133,0.95
2025-12-04 23:08:59.491571,radio,3139.45,261305,4135,44,4213.0,71.35,1.34,0.0158,0.76
2025-12-05 23:08:59.491571,radio,3810.64,260550,3914,54,4346.33,70.57,1.14,0.015,0.97
2025-12-06 23:08:59.491571,radio,2478.72,153933,2549,32,3400.58,77.46,1.37,0.0166,0.97
2025-12-07 23:08:59.491571,radio,1696.18,138508,2437,22,2425.43,77.1,1.43,0.0176,0.7
2025-12-08 23:08:59.491571,radio,2714.07,205204,2509,34,4010.96,79.83,1.48,0.0122,1.08
2025-12-09 23:08:59.491571,radio,2807.11,225276,3691,31,3797.55,90.55,1.35,0.0164,0.76
2025-12-10 23:08:59.491571,radio,2851.15,164689,3058,37,4051.27,77.06,1.42,0.0186,0.93
2025-12-11 23:08:59.491571,radio,3372.26,282850,4269,37,4482.28,91.14,1.33,0.0151,0.79
2025-12-12 23:08:59.491571,radio,3048.23,188185,2924,42,4192.71,72.58,1.38,0.0155,1.04
2025-12-13 23:08:59.491571,radio,2581.54,191817,2532,31,3430.92,83.28,1.33,0.0132,1.02
2025-12-14 23:08:59.491571,radio,3042.52,249108,4833,37,4163.75,82.23,1.37,0.0194,0.63
2025-12-15 23:08:59.491571,radio,2517.0,149815,2462,32,3670.34,78.66,1.46,0.0164,1.02
2025-12-16 23:08:59.491571,radio,3813.42,268000,4143,45,4775.0,84.74,1.25,0.0155,0.92
2025-12-17 23:08:59.491571,radio,3930.7,252945,4112,57,6164.76,68.96,1.57,0.0163,0.96
2025-12-18 23:08:59.491571,radio,2954.1,174146,2866,40,4446.29,73.85,1.51,0.0165,1.03
2025-12-19 23:08:59.491571,radio,2994.01,171496,2681,39,3538.23,76.77,1.18,0.0156,1.12
2025-12-20 23:08:59.491571,radio,2052.32,194513,2679,27,2739.13,76.01,1.33,0.0138,0.77
2025-12-21 23:08:59.491571,radio,1991.82,196840,3549,25,2582.56,79.67,1.3,0.018,0.56
2025-12-22 23:08:59.491571,radio,3563.64,219268,3680,48,5125.01,74.24,1.44,0.0168,0.97
2025-12-23 23:08:59.491571,radio,2631.63,239404,3851,29,3482.42,90.75,1.32,0.0161,0.68
2025-12-24 23:08:59.491571,radio,3580.84,209445,3012,35,4411.73,102.31,1.23,0.0144,1.19
2025-12-25 23:08:59.491571,radio,3352.51,264552,3999,49,4100.83,68.42,1.22,0.0151,0.84
2025-12-26 23:08:59.491571,radio,2711.51,161411,2813,31,4185.94,87.47,1.54,0.0174,0.96
2025-12-27 23:08:59.491571,radio,2549.7,193385,3164,36,4056.24,70.82,1.59,0.0164,0.81
2025-12-28 23:08:59.491571,radio,2966.54,242258,4114,35,3531.78,84.76,1.19,0.017,0.72
2025-12-29 23:08:59.491571,radio,2923.89,171098,2638,36,4404.07,81.22,1.51,0.0154,1.11
2025-12-30 23:08:59.491571,radio,2906.1,174428,2549,37,4417.58,78.54,1.52,0.0146,1.14
2025-12-31 23:08:59.491571,radio,3486.95,274064,3708,44,4465.97,79.25,1.28,0.0135,0.94
2026-01-01 23:08:59.491571,radio,2877.42,184859,2590,32,3704.06,89.92,1.29,0.014,1.11
2026-01-02 23:08:59.491571,radio,2882.86,199936,3161,42,3947.0,68.64,1.37,0.0158,0.91
2026-01-03 23:08:59.491571,radio,2480.38,158684,2427,35,3849.03,70.87,1.55,0.0153,1.02
2026-01-04 23:08:59.491571,radio,2396.69,145901,1806,31,3428.45,77.31,1.43,0.0124,1.33
2026-01-05 23:08:59.491571,radio,2757.56,148415,2054,35,3959.48,78.79,1.44,0.0138,1.34
2026-01-06 23:08:59.491571,radio,2775.92,198870,3212,36,3574.79,77.11,1.29,0.0162,0.86
2026-01-07 23:08:59.491571,radio,2525.77,189679,2751,30,2934.28,84.19,1.16,0.0145,0.92
2026-01-08 23:08:59.491571,radio,3753.69,416921,6275,48,4098.37,78.2,1.09,0.0151,0.6
2026-01-09 23:08:59.491571,radio,3276.2,177218,2514,39,4663.53,84.01,1.42,0.0142,1.3
2026-01-10 23:08:59.491571,radio,2722.17,284184,4145,40,3466.16,68.05,1.27,0.0146,0.66
2026-01-11 23:08:59.491571,radio,2383.35,195078,2870,29,3357.33,82.18,1.41,0.0147,0.83
2026-01-12 23:08:59.491571,radio,2326.15,171882,2987,25,3157.73,93.05,1.36,0.0174,0.78
2026-01-13 23:08:59.491571,radio,2440.99,164971,2581,34,3042.76,71.79,1.25,0.0156,0.95
2026-01-14 23:08:59.491571,radio,3332.85,198075,2805,33,3616.41,101.0,1.09,0.0142,1.19
2026-01-15 23:08:59.491571,radio,2736.11,136440,2218,36,3482.45,76.0,1.27,0.0163,1.23
2026-01-16 23:08:59.491571,radio,3010.44,273480,3208,33,3577.14,91.23,1.19,0.0117,0.94
2026-01-17 23:08:59.491571,radio,2148.21,139060,1791,26,3038.43,82.62,1.41,0.0129,1.2
2026-01-18 23:08:59.491571,radio,2689.14,288480,4461,32,4040.77,84.04,1.5,0.0155,0.6
2026-01-19 23:08:59.491571,radio,2465.51,161426,2215,32,3636.16,77.05,1.47,0.0137,1.11
2026-01-20 23:08:59.491571,radio,3002.82,208759,3481,44,4687.52,68.25,1.56,0.0167,0.86
2026-01-21 23:08:59.491571,radio,2763.06,156738,2184,36,3572.68,76.75,1.29,0.0139,1.27
2026-01-22 23:08:59.491571,radio,3290.07,247577,3275,42,3695.95,78.33,1.12,0.0132,1.0
2026-01-23 23:08:59.491571,radio,3015.26,204746,3016,42,4612.25,71.79,1.53,0.0147,1.0
2026-01-24 23:08:59.491571,radio,2636.12,207791,2563,30,3683.15,87.87,1.4,0.0123,1.03
2026-01-25 23:08:59.491571,radio,2153.02,154177,2471,28,3046.5,76.89,1.41,0.016,0.87
2026-01-26 23:08:59.491571,radio,2724.16,169989,2534,34,4265.37,80.12,1.57,0.0149,1.08
2026-01-27 23:08:59.491571,radio,2729.13,204016,3291,36,3495.77,75.81,1.28,0.0161,0.83
2026-01-28 23:08:59.491571,radio,2900.15,181714,2342,41,4778.12,70.74,1.65,0.0129,1.24
2026-01-29 23:08:59.491571,radio,2801.17,239915,3949,34,4590.11,82.39,1.64,0.0165,0.71
2026-01-30 23:08:59.491571,radio,3629.77,305251,4485,48,4940.65,75.62,1.36,0.0147,0.81
