date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc
2026-01-07 00:00:11.240450,linkedin_ads,1489.76,93176,1185,12,1685.84,124.15,1.13,0.0127,1.26
2026-01-08 00:00:11.240450,linkedin_ads,1668.88,122262,2064,14,1776.34,119.21,1.06,0.0169,0.81
2026-01-09 00:00:11.240450,linkedin_ads,1379.55,79863,1280,11,1534.45,125.41,1.11,0.016,1.08
2026-01-10 00:00:11.240450,linkedin_ads,1532.75,100217,1698,13,1962.29,117.9,1.28,0.0169,0.9
2026-01-11 00:00:11.240450,linkedin_ads,1070.61,72302,1094,8,1259.72,133.83,1.18,0.0151,0.98
2026-01-12 00:00:11.240450,linkedin_ads,1556.75,78885,1299,13,1908.22,119.75,1.23,0.0165,1.2
2026-01-13 00:00:11.240450,linkedin_ads,1695.56,94904,1548,14,1853.74,121.11,1.09,0.0163,1.1
2026-01-14 00:00:11.240450,linkedin_ads,1831.35,181653,2617,16,2147.17,114.46,1.17,0.0144,0.7
2026-01-15 00:00:11.240450,linkedin_ads,1724.23,119501,1850,15,2201.59,114.95,1.28,0.0155,0.93
2026-01-16 00:00:11.240450,linkedin_ads,1241.77,85999,1079,10,1044.41,124.18,0.84,0.0125,1.15
2026-01-17 00:00:11.240450,linkedin_ads,1417.08,72436,983,10,1779.85,141.71,1.26,0.0136,1.44
2026-01-18 00:00:11.240450,linkedin_ads,1514.53,82280,1097,11,1774.44,137.68,1.17,0.0133,1.38
2026-01-19 00:00:11.240450,linkedin_ads,1314.48,111111,1870,11,1493.94,119.5,1.14,0.0168,0.7
2026-01-20 00:00:11.240450,linkedin_ads,1441.76,151156,2328,11,1631.43,131.07,1.13,0.0154,0.62
2026-01-21 00:00:11.240450,linkedin_ads,1069.74,51032,835,8,1108.04,133.72,1.04,0.0164,1.28
2026-01-22 00:00:11.240450,linkedin_ads,1523.79,91626,1401,11,1673.8,138.53,1.1,0.0153,1.09
2026-01-23 00:00:11.240450,linkedin_ads,1559.4,98284,1230,11,2008.36,141.76,1.29,0.0125,1.27
2026-01-24 00:00:11.240450,linkedin_ads,1027.19,88479,1647,8,1244.14,128.4,1.21,0.0186,0.62
2026-01-25 00:00:11.240450,linkedin_ads,1472.95,102549,1391,11,1780.27,133.9,1.21,0.0136,1.06
2026-01-26 00:00:11.240450,linkedin_ads,1517.43,94824,1400,12,1594.81,126.45,1.05,0.0148,1.08
2026-01-27 00:00:11.240450,linkedin_ads,1070.74,51819,820,9,1231.75,118.97,1.15,0.0158,1.31
2026-01-28 00:00:11.240450,linkedin_ads,1199.52,65733,939,9,1216.7,133.28,1.01,0.0143,1.28
2026-01-29 00:00:11.240450,linkedin_ads,1478.93,136828,1932,10,1546.28,147.89,1.05,0.0141,0.77
2026-01-30 00:00:11.240450,linkedin_ads,1733.64,127038,2010,17,1491.17,101.98,0.86,0.0158,0.86
2026-01-31 00:00:11.240450,linkedin_ads,1416.05,76701,935,12,1629.34,118.0,1.15,0.0122,1.51
2026-02-01 00:00:11.240450,linkedin_ads,1130.07,83891,1262,9,1417.0,125.56,1.25,0.015,0.9
2026-02-02 00:00:11.240450,linkedin_ads,940.13,77998,1176,8,1179.31,117.52,1.25,0.0151,0.8
2026-02-03 00:00:11.240450,linkedin_ads,1600.55,132147,1941,13,1953.4,123.12,1.22,0.0147,0.82
2026-02-04 00:00:11.240450,linkedin_ads,1637.3,104468,1679,13,1849.52,125.95,1.13,0.0161,0.98
2026-02-05 00:00:11.240450,linkedin_ads,1038.76,63819,1071,7,1204.6,148.39,1.16,0.0168,0.97
2026-02-06 00:00:11.240450,linkedin_ads,1191.37,94189,1657,10,1388.4,119.14,1.17,0.0176,0.72
2026-02-07 00:00:11.240450,linkedin_ads,1045.78,91787,1322,9,1280.59,116.2,1.22,0.0144,0.79
2026-02-08 00:00:11.240450,linkedin_ads,1257.14,93732,1193,10,1494.48,125.71,1.19,0.0127,1.05
2026-02-09 00:00:11.240450,linkedin_ads,1572.36,100304,1608,11,1890.3,142.94,1.2,0.016,0.98
2026-02-10 00:00:11.240450,linkedin_ads,1214.4,61038,848,8,1486.77,151.8,1.22,0.0139,1.43
2026-02-11 00:00:11.240450,linkedin_ads,1909.06,121580,1778,14,2417.57,136.36,1.27,0.0146,1.07
2026-02-12 00:00:11.240450,linkedin_ads,1770.12,151961,2237,14,1706.31,126.44,0.96,0.0147,0.79
2026-02-13 00:00:11.240450,linkedin_ads,1569.75,171619,2611,13,2113.32,120.75,1.35,0.0152,0.6
2026-02-14 00:00:11.240450,linkedin_ads,872.76,53679,735,6,1037.42,145.46,1.19,0.0137,1.19
2026-02-15 00:00:11.240450,linkedin_ads,1430.3,97889,1553,10,1816.52,143.03,1.27,0.0159,0.92
2026-02-16 00:00:11.240450,linkedin_ads,1340.95,73630,1023,10,1874.56,134.09,1.4,0.0139,1.31
2026-02-17 00:00:11.240450,linkedin_ads,1581.32,96706,1179,15,2006.2,105.42,1.27,0.0122,1.34
2026-02-18 00:00:11.240450,linkedin_ads,1238.6,108920,1697,10,1441.6,123.86,1.16,0.0156,0.73
2026-02-19 00:00:11.240450,linkedin_ads,1556.58,85780,1499,13,1726.72,119.74,1.11,0.0175,1.04
2026-02-20 00:00:11.240450,linkedin_ads,1391.2,99900,1477,12,1751.44,115.93,1.26,0.0148,0.94
2026-02-21 00:00:11.240450,linkedin_ads,1333.14,87602,1259,13,1810.66,102.55,1.36,0.0144,1.06
2026-02-22 00:00:11.240450,linkedin_ads,1183.94,60762,915,9,1174.77,131.55,0.99,0.0151,1.29
2026-02-23 00:00:11.240450,linkedin_ads,1599.68,97419,1422,12,1723.59,133.31,1.08,0.0146,1.12
2026-02-24 00:00:11.240450,linkedin_ads,1690.52,128152,2005,17,2008.53,99.44,1.19,0.0156,0.84
2026-02-25 00:00:11.240450,linkedin_ads,1605.76,109473,1494,14,1789.68,114.7,1.11,0.0136,1.07
2026-02-26 00:00:11.240450,linkedin_ads,1689.45,121757,1636,14,1437.99,120.67,0.85,0.0134,1.03
2026-02-27 00:00:11.240450,linkedin_ads,1472.85,77575,1200,5,1786.76,294.57,1.21,0.0155,1.23
2026-02-28 00:00:11.240450,linkedin_ads,1418.08,109790,1456,4,1623.57,354.52,1.14,0.0133,0.97
2026-03-01 00:00:11.240450,linkedin_ads,1150.07,78182,1123,3,1401.9,383.36,1.22,0.0144,1.02
2026-03-02 00:00:11.240450,linkedin_ads,1673.37,96569,1303,5,1743.56,334.67,1.04,0.0135,1.28
2026-03-03 00:00:11.240450,linkedin_ads,1729.91,96503,1522,6,1971.81,288.32,1.14,0.0158,1.14
2026-03-04 00:00:11.240450,linkedin_ads,2236.19,159640,2207,7,2387.26,319.46,1.07,0.0138,1.01
