date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc
2025-12-19 12:42:11.859065,ooh,2748.52,216766,3868,12,3113.71,229.04,1.13,0.0178,0.71
2025-12-20 12:42:11.859065,ooh,3241.77,200181,3121,18,3871.45,180.1,1.19,0.0156,1.04
2025-12-21 12:42:11.859065,ooh,2995.64,179725,2182,14,3208.95,213.97,1.07,0.0121,1.37
2025-12-22 12:42:11.859065,ooh,3739.68,283556,4062,15,3798.1,249.31,1.02,0.0143,0.92
2025-12-23 12:42:11.859065,ooh,3271.12,212305,3167,20,3515.26,163.56,1.07,0.0149,1.03
2025-12-24 12:42:11.859065,ooh,3913.07,271201,3834,19,4744.65,205.95,1.21,0.0141,1.02
2025-12-25 12:42:11.859065,ooh,3831.32,292120,4425,18,4809.55,212.85,1.26,0.0151,0.87
2025-12-26 12:42:11.859065,ooh,4203.01,396399,4894,23,4632.76,182.74,1.1,0.0123,0.86
2025-12-27 12:42:11.859065,ooh,3376.04,225877,3057,17,3788.76,198.59,1.12,0.0135,1.1
2025-12-28 12:42:11.859065,ooh,3178.28,290729,4275,18,3982.4,176.57,1.25,0.0147,0.74
2025-12-29 12:42:11.859065,ooh,3374.64,251014,4086,15,3589.07,224.98,1.06,0.0163,0.83
2025-12-30 12:42:11.859065,ooh,4017.66,372503,5647,19,3985.73,211.46,0.99,0.0152,0.71
2025-12-31 12:42:11.859065,ooh,3808.69,243908,3064,17,4156.08,224.04,1.09,0.0126,1.24
2026-01-01 12:42:11.859065,ooh,5133.06,410917,6353,26,6040.25,197.43,1.18,0.0155,0.81
2026-01-02 12:42:11.859065,ooh,3218.29,213307,3422,15,3414.1,214.55,1.06,0.016,0.94
2026-01-03 12:42:11.859065,ooh,2608.38,122489,1811,14,3000.44,186.31,1.15,0.0148,1.44
2026-01-04 12:42:11.859065,ooh,3483.75,357002,5405,17,4576.41,204.93,1.31,0.0151,0.64
2026-01-05 12:42:11.859065,ooh,3024.67,196171,2858,20,3426.11,151.23,1.13,0.0146,1.06
2026-01-06 12:42:11.859065,ooh,3936.28,238124,3339,15,4218.12,262.42,1.07,0.014,1.18
2026-01-07 12:42:11.859065,ooh,4177.14,204194,3423,21,4406.23,198.91,1.05,0.0168,1.22
2026-01-08 12:42:11.859065,ooh,4082.05,176642,2588,26,4328.15,157.0,1.06,0.0147,1.58
2026-01-09 12:42:11.859065,ooh,4661.93,373715,4240,20,5240.41,233.1,1.12,0.0113,1.1
2026-01-10 12:42:11.859065,ooh,3528.4,313620,4579,19,3949.61,185.71,1.12,0.0146,0.77
2026-01-11 12:42:11.859065,ooh,3216.19,172999,2440,15,3143.4,214.41,0.98,0.0141,1.32
2026-01-12 12:42:11.859065,ooh,2995.32,193473,3297,15,3306.18,199.69,1.1,0.017,0.91
2026-01-13 12:42:11.859065,ooh,3858.13,220948,3375,19,3775.76,203.06,0.98,0.0153,1.14
2026-01-14 12:42:11.859065,ooh,3747.98,331182,4673,23,4718.28,162.96,1.26,0.0141,0.8
2026-01-15 12:42:11.859065,ooh,4215.01,488517,7856,23,3944.04,183.26,0.94,0.0161,0.54
2026-01-16 12:42:11.859065,ooh,3672.89,300179,4248,14,3638.44,262.35,0.99,0.0142,0.86
2026-01-17 12:42:11.859065,ooh,3316.7,274920,3554,17,3871.78,195.1,1.17,0.0129,0.93
2026-01-18 12:42:11.859065,ooh,2336.86,165769,2329,15,2437.37,155.79,1.04,0.014,1.0
2026-01-19 12:42:11.859065,ooh,4746.04,493442,6982,21,5045.86,226.0,1.06,0.0141,0.68
2026-01-20 12:42:11.859065,ooh,3640.11,279157,4025,19,3724.74,191.58,1.02,0.0144,0.9
2026-01-21 12:42:11.859065,ooh,3618.68,294967,4986,17,4123.99,212.86,1.14,0.0169,0.73
2026-01-22 12:42:11.859065,ooh,3411.96,271917,4209,20,3896.07,170.6,1.14,0.0155,0.81
2026-01-23 12:42:11.859065,ooh,2557.8,243633,3114,11,3002.73,232.53,1.17,0.0128,0.82
2026-01-24 12:42:11.859065,ooh,4002.69,488022,7063,21,4035.67,190.6,1.01,0.0145,0.57
2026-01-25 12:42:11.859065,ooh,3090.69,296067,4641,14,2924.11,220.76,0.95,0.0157,0.67
2026-01-26 12:42:11.859065,ooh,4604.04,304648,5068,27,5612.17,170.52,1.22,0.0166,0.91
2026-01-27 12:42:11.859065,ooh,3957.87,217699,2973,26,4287.49,152.23,1.08,0.0137,1.33
2026-01-28 12:42:11.859065,ooh,3767.22,188228,2568,19,2942.4,198.27,0.78,0.0136,1.47
2026-01-29 12:42:11.859065,ooh,4303.44,265346,3886,21,5329.12,204.93,1.24,0.0146,1.11
