date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc
2026-01-13 23:08:59.491571,tiktok_ads,3178.49,243679,3256,147,5236.33,21.62,1.65,0.0134,0.98
2026-01-14 23:08:59.491571,tiktok_ads,2205.71,146589,2397,104,3412.24,21.21,1.55,0.0164,0.92
2026-01-15 23:08:59.491571,tiktok_ads,2159.59,119368,1672,85,4085.82,25.41,1.89,0.014,1.29
2026-01-16 23:08:59.491571,tiktok_ads,2820.45,181782,2877,143,5528.77,19.72,1.96,0.0158,0.98
2026-01-17 23:08:59.491571,tiktok_ads,1647.32,135526,2127,82,3142.27,20.09,1.91,0.0157,0.77
2026-01-18 23:08:59.491571,tiktok_ads,1589.86,95447,1521,66,2509.03,24.09,1.58,0.0159,1.05
2026-01-19 23:08:59.491571,tiktok_ads,2238.71,167274,2256,96,4134.63,23.32,1.85,0.0135,0.99
2026-01-20 23:08:59.491571,tiktok_ads,1764.02,115400,1685,77,2678.37,22.91,1.52,0.0146,1.05
2026-01-21 23:08:59.491571,tiktok_ads,2754.68,160196,2483,129,4795.07,21.35,1.74,0.0155,1.11
2026-01-22 23:08:59.491571,tiktok_ads,2618.56,151621,2413,113,3989.63,23.17,1.52,0.0159,1.09
2026-01-23 23:08:59.491571,tiktok_ads,2118.74,145154,2250,98,3798.75,21.62,1.79,0.0155,0.94
2026-01-24 23:08:59.491571,tiktok_ads,2429.41,144040,2447,99,3799.11,24.54,1.56,0.017,0.99
2026-01-25 23:08:59.491571,tiktok_ads,2116.04,117095,1800,86,4575.33,24.61,2.16,0.0154,1.18
2026-01-26 23:08:59.491571,tiktok_ads,2891.91,207368,3596,129,5217.88,22.42,1.8,0.0173,0.8
2026-01-27 23:08:59.491571,tiktok_ads,2193.09,203024,3157,86,4144.89,25.5,1.89,0.0155,0.69
2026-01-28 23:08:59.491571,tiktok_ads,1712.49,129509,1966,73,3355.35,23.46,1.96,0.0152,0.87
2026-01-29 23:08:59.491571,tiktok_ads,3232.81,166254,2983,154,5202.87,20.99,1.61,0.0179,1.08
2026-01-30 23:08:59.491571,tiktok_ads,2501.39,195840,2795,103,5106.49,24.29,2.04,0.0143,0.89
