date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc
2025-11-29 12:42:11.859065,google_search,4469.09,269777,4166,113,12412.7,39.55,2.78,0.0154,1.07
2025-11-30 12:42:11.859065,google_search,4150.3,264404,4082,89,12377.81,46.63,2.98,0.0154,1.02
2025-12-01 12:42:11.859065,google_search,4464.24,390705,6245,83,14962.45,53.79,3.35,0.016,0.71
2025-12-02 12:42:11.859065,google_search,4268.99,340485,5599,87,15243.49,49.07,3.57,0.0164,0.76
2025-12-03 12:42:11.859065,google_search,5309.59,372241,5162,109,20213.45,48.71,3.81,0.0139,1.03
2025-12-04 12:42:11.859065,google_search,4332.86,270407,4168,104,13758.26,41.66,3.18,0.0154,1.04
2025-12-05 12:42:11.859065,google_search,5620.39,395633,7548,124,20599.46,45.33,3.67,0.0191,0.74
2025-12-06 12:42:11.859065,google_search,4375.4,266023,3901,106,12501.89,41.28,2.86,0.0147,1.12
2025-12-07 12:42:11.859065,google_search,4428.4,355420,4523,93,14067.68,47.62,3.18,0.0127,0.98
2025-12-08 12:42:11.859065,google_search,4665.11,414206,6320,95,15247.97,49.11,3.27,0.0153,0.74
2025-12-09 12:42:11.859065,google_search,5288.99,348541,4630,128,17184.94,41.32,3.25,0.0133,1.14
2025-12-10 12:42:11.859065,google_search,5268.34,290084,3751,110,18684.57,47.89,3.55,0.0129,1.4
2025-12-11 12:42:11.859065,google_search,4296.63,259691,5396,90,14455.64,47.74,3.36,0.0208,0.8
2025-12-12 12:42:11.859065,google_search,5428.17,320167,4651,108,19027.25,50.26,3.51,0.0145,1.17
2025-12-13 12:42:11.859065,google_search,4455.38,328958,4974,107,13919.58,41.64,3.12,0.0151,0.9
2025-12-14 12:42:11.859065,google_search,5388.8,530296,7579,147,18427.54,36.66,3.42,0.0143,0.71
2025-12-15 12:42:11.859065,google_search,5816.71,452518,7249,128,16607.42,45.44,2.86,0.016,0.8
2025-12-16 12:42:11.859065,google_search,4452.23,341292,6216,96,14312.05,46.38,3.21,0.0182,0.72
2025-12-17 12:42:11.859065,google_search,5475.44,420713,6848,152,17848.1,36.02,3.26,0.0163,0.8
2025-12-18 12:42:11.859065,google_search,4405.61,250357,3304,99,14809.88,44.5,3.36,0.0132,1.33
2025-12-19 12:42:11.859065,google_search,4749.12,233988,3651,110,14204.32,43.17,2.99,0.0156,1.3
2025-12-20 12:42:11.859065,google_search,3243.47,179223,2279,66,12581.71,49.14,3.88,0.0127,1.42
2025-12-21 12:42:11.859065,google_search,3709.46,227135,3670,73,11030.25,50.81,2.97,0.0162,1.01
2025-12-22 12:42:11.859065,google_search,4304.8,360934,5277,96,9310.4,44.84,2.16,0.0146,0.82
2025-12-23 12:42:11.859065,google_search,4064.16,297090,4514,77,11145.38,52.78,2.74,0.0152,0.9
2025-12-24 12:42:11.859065,google_search,6080.95,404569,5472,157,21722.46,38.73,3.57,0.0135,1.11
2025-12-25 12:42:11.859065,google_search,5346.58,351530,5069,116,16082.13,46.09,3.01,0.0144,1.05
2025-12-26 12:42:11.859065,google_search,5085.14,450548,8199,105,18853.28,48.43,3.71,0.0182,0.62
2025-12-27 12:42:11.859065,google_search,2828.75,178548,2511,63,9584.54,44.9,3.39,0.0141,1.13
2025-12-28 12:42:11.859065,google_search,3875.13,220819,3430,90,11669.57,43.06,3.01,0.0155,1.13
2025-12-29 12:42:11.859065,google_search,4480.32,256919,4096,91,14777.59,49.23,3.3,0.0159,1.09
2025-12-30 12:42:11.859065,google_search,4378.25,260128,3893,103,15057.4,42.51,3.44,0.015,1.12
2025-12-31 12:42:11.859065,google_search,5088.0,305745,4493,100,15318.41,50.88,3.01,0.0147,1.13
2026-01-01 12:42:11.859065,google_search,4836.74,277327,4702,96,16755.11,50.38,3.46,0.017,1.03
2026-01-02 12:42:11.859065,google_search,5015.75,314024,4649,104,15552.42,48.23,3.1,0.0148,1.08
2026-01-03 12:42:11.859065,google_search,4058.2,190730,2573,85,11923.67,47.74,2.94,0.0135,1.58
2026-01-04 12:42:11.859065,google_search,3271.49,193896,3091,65,11297.53,50.33,3.45,0.0159,1.06
2026-01-05 12:42:11.859065,google_search,4990.81,384840,6335,121,16091.67,41.25,3.22,0.0165,0.79
2026-01-06 12:42:11.859065,google_search,4889.71,301112,4262,118,15144.19,41.44,3.1,0.0142,1.15
2026-01-07 12:42:11.859065,google_search,4383.33,325193,4648,95,14370.28,46.14,3.28,0.0143,0.94
2026-01-08 12:42:11.859065,google_search,5174.04,402815,5913,134,14226.59,38.61,2.75,0.0147,0.88
2026-01-09 12:42:11.859065,google_search,5233.18,360407,5395,101,18182.43,51.81,3.47,0.015,0.97
2026-01-10 12:42:11.859065,google_search,3398.48,212828,2928,75,10561.22,45.31,3.11,0.0138,1.16
2026-01-11 12:42:11.859065,google_search,4311.61,266064,4266,83,13647.09,51.95,3.17,0.016,1.01
2026-01-12 12:42:11.859065,google_search,4699.08,307269,4252,102,15056.01,46.07,3.2,0.0138,1.11
2026-01-13 12:42:11.859065,google_search,5018.38,280704,5117,106,18389.19,47.34,3.66,0.0182,0.98
2026-01-14 12:42:11.859065,google_search,4424.49,205127,2828,90,14417.95,49.16,3.26,0.0138,1.56
2026-01-15 12:42:11.859065,google_search,4370.21,325582,4512,103,11014.47,42.43,2.52,0.0139,0.97
2026-01-16 12:42:11.859065,google_search,5112.8,286410,4048,109,19430.54,46.91,3.8,0.0141,1.26
2026-01-17 12:42:11.859065,google_search,3460.95,168873,2831,73,9612.88,47.41,2.78,0.0168,1.22
2026-01-18 12:42:11.859065,google_search,3718.49,253711,4276,99,13510.18,37.56,3.63,0.0169,0.87
2026-01-19 12:42:11.859065,google_search,3804.18,251251,3599,89,12179.76,42.74,3.2,0.0143,1.06
2026-01-20 12:42:11.859065,google_search,5467.14,355912,5613,136,17245.75,40.2,3.15,0.0158,0.97
2026-01-21 12:42:11.859065,google_search,5533.71,293830,4553,138,14991.29,40.1,2.71,0.0155,1.22
2026-01-22 12:42:11.859065,google_search,4438.64,239435,3615,85,14367.93,52.22,3.24,0.0151,1.23
2026-01-23 12:42:11.859065,google_search,6545.56,365373,5834,123,20424.32,53.22,3.12,0.016,1.12
2026-01-24 12:42:11.859065,google_search,4821.18,265260,3279,118,16486.2,40.86,3.42,0.0124,1.47
2026-01-25 12:42:11.859065,google_search,3290.04,191809,3309,91,10244.51,36.15,3.11,0.0173,0.99
2026-01-26 12:42:11.859065,google_search,5055.57,511187,7625,96,13945.12,52.66,2.76,0.0149,0.66
2026-01-27 12:42:11.859065,google_search,5288.05,358934,4681,117,13423.28,45.2,2.54,0.013,1.13
2026-01-28 12:42:11.859065,google_search,5502.25,408834,5482,117,15952.35,47.03,2.9,0.0134,1.0
2026-01-29 12:42:11.859065,google_search,4952.99,299960,4260,100,14287.24,49.53,2.88,0.0142,1.16
