date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc
2020-02-02,google_pmax,2569.28,157797,2039,79,9718.06,32.52,3.78,0.0129,1.26
2020-02-03,google_pmax,3742.63,209280,2613,111,16206.41,33.72,4.33,0.0125,1.43
2020-02-04,google_pmax,3138.08,263651,4920,98,10276.94,32.02,3.27,0.0187,0.64
2020-02-05,google_pmax,3753.55,293832,4239,89,16259.03,42.17,4.33,0.0144,0.89
2020-02-06,google_pmax,3743.9,357582,7127,102,14110.98,36.7,3.77,0.0199,0.53
2020-02-07,google_pmax,3368.5,236024,3583,99,13626.69,34.03,4.05,0.0152,0.94
2020-02-08,google_pmax,3080.26,212211,3035,89,10888.48,34.61,3.53,0.0143,1.01
2020-02-09,google_pmax,3134.32,280757,3695,80,12672.09,39.18,4.04,0.0132,0.85
2020-02-10,google_pmax,3452.53,254620,3592,95,13292.75,36.34,3.85,0.0141,0.96
2020-02-11,google_pmax,3433.74,261740,4400,128,12222.29,26.83,3.56,0.0168,0.78
2020-02-12,google_pmax,3026.17,160167,2705,84,12378.91,36.03,4.09,0.0169,1.12
2020-02-13,google_pmax,3418.32,239431,3435,102,12765.62,33.51,3.73,0.0143,1.0
2020-02-14,google_pmax,3735.62,198937,3539,102,15826.77,36.62,4.24,0.0178,1.06
2020-02-15,google_pmax,2636.12,142070,2357,67,10173.65,39.35,3.86,0.0166,1.12
2020-02-16,google_pmax,2980.12,275517,4116,84,11123.75,35.48,3.73,0.0149,0.72
2020-02-17,google_pmax,4246.45,242213,3530,125,18319.42,33.97,4.31,0.0146,1.2
2020-02-18,google_pmax,4135.58,337513,4647,166,14519.62,24.91,3.51,0.0138,0.89
2020-02-19,google_pmax,3629.03,216164,2934,100,15088.04,36.29,4.16,0.0136,1.24
2020-02-20,google_pmax,2824.41,274518,4517,77,10585.62,36.68,3.75,0.0165,0.63
2020-02-21,google_pmax,4180.44,247688,4224,103,17034.47,40.59,4.07,0.0171,0.99
2020-02-22,google_pmax,2344.06,132125,2018,60,9634.45,39.07,4.11,0.0153,1.16
2020-02-23,google_pmax,3098.89,160101,2173,86,10556.09,36.03,3.41,0.0136,1.43
2020-02-24,google_pmax,4110.77,223358,3494,118,18376.79,34.84,4.47,0.0156,1.18
2020-02-25,google_pmax,3725.52,242626,3233,102,11901.07,36.52,3.19,0.0133,1.15
2020-02-26,google_pmax,3551.51,179235,2976,114,12522.69,31.15,3.53,0.0166,1.19
2020-02-27,google_pmax,3461.56,207159,2897,97,13502.98,35.69,3.9,0.014,1.19
2020-02-28,google_pmax,3981.3,264272,3729,116,15256.6,34.32,3.83,0.0141,1.07
2020-02-29,google_pmax,2727.62,146268,2036,82,11421.67,33.26,4.19,0.0139,1.34
2020-03-01,google_pmax,2999.26,182960,2896,81,11474.14,37.03,3.83,0.0158,1.04
2020-03-02,google_pmax,4743.21,336941,4565,144,17184.13,32.94,3.62,0.0135,1.04
2020-03-03,google_pmax,4427.14,234391,3520,143,21839.98,30.96,4.93,0.015,1.26
2020-03-04,google_pmax,4614.07,348774,5168,157,23113.47,29.39,5.01,0.0148,0.89
2020-03-05,google_pmax,2947.17,192563,2731,80,10484.46,36.84,3.56,0.0142,1.08
2020-03-06,google_pmax,3425.01,307023,4260,106,14009.39,32.31,4.09,0.0139,0.8
2020-03-07,google_pmax,3370.05,275145,3975,76,14123.98,44.34,4.19,0.0144,0.85
2020-03-08,google_pmax,3080.61,196813,3220,91,13435.23,33.85,4.36,0.0164,0.96
2020-03-09,google_pmax,3896.54,322389,5888,98,15326.67,39.76,3.93,0.0183,0.66
2020-03-10,google_pmax,2970.91,131894,2335,91,11138.52,32.65,3.75,0.0177,1.27
2020-03-11,google_pmax,5009.04,311022,5121,148,24897.29,33.84,4.97,0.0165,0.98
2020-03-12,google_pmax,4203.7,292511,4654,120,16391.45,35.03,3.9,0.0159,0.9
2020-03-13,google_pmax,4320.22,708262,11165,123,19889.47,35.12,4.6,0.0158,0.39
2020-03-14,google_pmax,3402.73,217792,3588,87,13522.64,39.11,3.97,0.0165,0.95
2020-03-15,google_pmax,3760.34,187681,2217,110,15442.91,34.18,4.11,0.0118,1.7
2020-03-16,google_pmax,3674.41,221786,3177,91,16303.43,40.38,4.44,0.0143,1.16
2020-03-17,google_pmax,3557.63,271271,4110,108,16433.44,32.94,4.62,0.0152,0.87
2020-03-18,google_pmax,3637.59,247333,3085,95,13766.48,38.29,3.78,0.0125,1.18
2020-03-19,google_pmax,3109.73,145892,1737,88,10790.57,35.34,3.47,0.0119,1.79
2020-03-20,google_pmax,3611.32,308987,4190,103,13917.82,35.06,3.85,0.0136,0.86
2020-03-21,google_pmax,2621.38,172076,2886,77,12532.24,34.04,4.78,0.0168,0.91
2020-03-22,google_pmax,3314.11,235266,3990,85,9544.67,38.99,2.88,0.017,0.83
2020-03-23,google_pmax,3755.55,276293,3935,91,17251.31,41.27,4.59,0.0142,0.95
2020-03-24,google_pmax,3484.39,213944,2741,106,12219.64,32.87,3.51,0.0128,1.27
2020-03-25,google_pmax,4482.71,228134,3597,120,14952.16,37.36,3.34,0.0158,1.25
2020-03-26,google_pmax,4574.17,248877,3696,141,19435.43,32.44,4.25,0.0149,1.24
2020-03-27,google_pmax,5348.21,336809,5347,152,23833.31,35.19,4.46,0.0159,1.0
2020-03-28,google_pmax,2312.2,185557,3268,63,8569.02,36.7,3.71,0.0176,0.71
2020-03-29,google_pmax,2987.81,269205,4617,94,11522.05,31.79,3.86,0.0172,0.65
2020-03-30,google_pmax,3687.42,273151,4315,100,16749.89,36.87,4.54,0.0158,0.85
2020-03-31,google_pmax,3482.02,241434,3341,79,15232.26,44.08,4.37,0.0138,1.04
2020-04-01,google_pmax,4049.23,357598,5436,119,19360.07,34.03,4.78,0.0152,0.74
2020-04-02,google_pmax,4109.65,280488,4574,118,16260.05,34.83,3.96,0.0163,0.9
2020-04-03,google_pmax,4498.86,282958,3541,123,12535.65,36.58,2.79,0.0125,1.27
2020-04-04,google_pmax,3392.54,238665,3365,84,12313.26,40.39,3.63,0.0141,1.01
2020-04-05,google_pmax,3667.01,225783,3468,103,17203.14,35.6,4.69,0.0154,1.06
2020-04-06,google_pmax,4168.46,273233,4069,110,13776.46,37.9,3.3,0.0149,1.02
2020-04-07,google_pmax,4576.69,304664,4075,133,16405.19,34.41,3.58,0.0134,1.12
2020-04-08,google_pmax,2936.5,179041,3035,78,12426.17,37.65,4.23,0.017,0.97
2020-04-09,google_pmax,3718.19,266393,3659,123,14768.59,30.23,3.97,0.0137,1.02
2020-04-10,google_pmax,4082.02,298470,3968,124,13330.24,32.92,3.27,0.0133,1.03
2020-04-11,google_pmax,3207.32,161891,2593,98,14255.42,32.73,4.44,0.016,1.24
2020-04-12,google_pmax,2379.24,158021,2683,59,11016.55,40.33,4.63,0.017,0.89
2020-04-13,google_pmax,3793.24,187896,2398,133,14019.38,28.52,3.7,0.0128,1.58
2020-04-14,google_pmax,4136.47,302607,4571,117,15697.12,35.35,3.79,0.0151,0.9
2020-04-15,google_pmax,3789.14,207964,3390,126,15482.48,30.07,4.09,0.0163,1.12
2020-04-16,google_pmax,3636.62,184568,2947,118,14133.11,30.82,3.89,0.016,1.23
2020-04-17,google_pmax,4577.95,298008,4766,120,19082.3,38.15,4.17,0.016,0.96
2020-04-18,google_pmax,2852.02,152406,2030,94,12232.88,30.34,4.29,0.0133,1.4
2020-04-19,google_pmax,3490.63,278226,4224,85,13959.37,41.07,4.0,0.0152,0.83
2020-04-20,google_pmax,3802.39,373192,4789,115,15868.42,33.06,4.17,0.0128,0.79
2020-04-21,google_pmax,4157.97,201591,3055,119,17203.27,34.94,4.14,0.0152,1.36
2020-04-22,google_pmax,4519.41,336745,5087,143,19465.87,31.6,4.31,0.0151,0.89
2020-04-23,google_pmax,4080.87,500702,7350,105,14185.13,38.87,3.48,0.0147,0.56
2020-04-24,google_pmax,4441.57,272286,3853,124,19955.46,35.82,4.49,0.0142,1.15
2020-04-25,google_pmax,2027.42,146661,2206,59,8943.33,34.36,4.41,0.015,0.92
2020-04-26,google_pmax,3311.25,166299,2451,105,14070.49,31.54,4.25,0.0147,1.35
2020-04-27,google_pmax,3450.37,215503,3378,99,10731.49,34.85,3.11,0.0157,1.02
2020-04-28,google_pmax,5199.56,418774,6057,151,21647.83,34.43,4.16,0.0145,0.86
2020-04-29,google_pmax,3205.58,201639,2835,93,12430.84,34.47,3.88,0.0141,1.13
2020-04-30,google_pmax,4209.79,276213,4159,124,16280.94,33.95,3.87,0.0151,1.01
2020-05-01,google_pmax,4634.0,320523,4464,134,17887.44,34.58,3.86,0.0139,1.04
2020-05-02,google_pmax,2951.87,208406,3004,70,10729.85,42.17,3.63,0.0144,0.98
2020-05-03,google_pmax,3005.59,304533,5041,88,12358.07,34.15,4.11,0.0166,0.6
2020-05-04,google_pmax,4558.09,377676,5527,148,14095.3,30.8,3.09,0.0146,0.82
2020-05-05,google_pmax,5776.18,446691,6664,156,18928.34,37.03,3.28,0.0149,0.87
2020-05-06,google_pmax,4324.21,336591,4491,142,17063.37,30.45,3.95,0.0133,0.96
2020-05-07,google_pmax,4329.27,258878,3690,114,18773.54,37.98,4.34,0.0143,1.17
2020-05-08,google_pmax,4615.1,350560,4997,127,18707.66,36.34,4.05,0.0143,0.92
2020-05-09,google_pmax,3161.89,240147,3302,72,13028.57,43.92,4.12,0.0137,0.96
2020-05-10,google_pmax,2897.47,163508,2360,67,11127.13,43.25,3.84,0.0144,1.23
2020-05-11,google_pmax,4335.73,331562,5798,114,16351.09,38.03,3.77,0.0175,0.75
2020-05-12,google_pmax,4789.98,292451,5271,126,20668.34,38.02,4.31,0.018,0.91
2020-05-13,google_pmax,4202.4,335517,4428,113,14370.68,37.19,3.42,0.0132,0.95
2020-05-14,google_pmax,4974.33,826455,11366,190,19096.85,26.18,3.84,0.0138,0.44
2020-05-15,google_pmax,3869.89,309577,5138,97,16093.53,39.9,4.16,0.0166,0.75
2020-05-16,google_pmax,3142.52,261224,3595,89,11058.31,35.31,3.52,0.0138,0.87
2020-05-17,google_pmax,3156.97,195415,2137,89,14577.75,35.47,4.62,0.0109,1.48
2020-05-18,google_pmax,4346.21,345939,4844,145,15705.53,29.97,3.61,0.014,0.9
2020-05-19,google_pmax,3320.0,206596,3792,92,11406.45,36.09,3.44,0.0184,0.88
2020-05-20,google_pmax,3349.78,237620,3793,98,10017.92,34.18,2.99,0.016,0.88
2020-05-21,google_pmax,4637.85,204868,3599,131,20201.12,35.4,4.36,0.0176,1.29
2020-05-22,google_pmax,3858.59,317343,4974,128,14807.49,30.15,3.84,0.0157,0.78
2020-05-23,google_pmax,2584.51,175842,2388,74,11204.4,34.93,4.34,0.0136,1.08
2020-05-24,google_pmax,3695.72,248451,3732,130,14298.31,28.43,3.87,0.015,0.99
2020-05-25,google_pmax,4304.15,309743,4456,115,17155.62,37.43,3.99,0.0144,0.97
2020-05-26,google_pmax,3807.48,217070,3262,100,14245.26,38.07,3.74,0.015,1.17
2020-05-27,google_pmax,3865.45,228527,3500,104,14337.01,37.17,3.71,0.0153,1.1
2020-05-28,google_pmax,3819.43,206762,3401,103,16112.77,37.08,4.22,0.0164,1.12
2020-05-29,google_pmax,4505.15,417562,6857,145,22433.1,31.07,4.98,0.0164,0.66
2020-05-30,google_pmax,3351.59,227015,3849,108,13239.73,31.03,3.95,0.017,0.87
2020-05-31,google_pmax,2812.01,139178,1864,82,8620.41,34.29,3.07,0.0134,1.51
2020-06-01,google_pmax,4405.84,252779,4425,127,17450.64,34.69,3.96,0.0175,1.0
2020-06-02,google_pmax,4359.69,241499,3454,116,18012.31,37.58,4.13,0.0143,1.26
2020-06-03,google_pmax,4880.42,374853,5528,125,21634.99,39.04,4.43,0.0147,0.88
2020-06-04,google_pmax,4354.84,291037,4489,144,20197.6,30.24,4.64,0.0154,0.97
2020-06-05,google_pmax,3841.19,245324,3927,126,14436.69,30.49,3.76,0.016,0.98
2020-06-06,google_pmax,3231.41,195976,3375,89,12490.03,36.31,3.87,0.0172,0.96
2020-06-07,google_pmax,3489.47,332629,4468,92,14368.25,37.93,4.12,0.0134,0.78
2020-06-08,google_pmax,4496.29,224485,3611,128,18776.22,35.13,4.18,0.0161,1.25
2020-06-09,google_pmax,5005.48,337605,4656,141,18405.7,35.5,3.68,0.0138,1.08
2020-06-10,google_pmax,5196.19,277754,3324,137,21866.64,37.93,4.21,0.012,1.56
2020-06-11,google_pmax,4584.72,325969,5213,150,18325.57,30.56,4.0,0.016,0.88
2020-06-12,google_pmax,4358.61,254482,3879,109,16385.05,39.99,3.76,0.0152,1.12
2020-06-13,google_pmax,2386.2,130130,2042,75,9401.73,31.82,3.94,0.0157,1.17
2020-06-14,google_pmax,2608.86,170139,2468,75,12541.13,34.78,4.81,0.0145,1.06
2020-06-15,google_pmax,4529.45,274383,3980,120,17291.31,37.75,3.82,0.0145,1.14
2020-06-16,google_pmax,4674.91,367453,5059,131,19600.9,35.69,4.19,0.0138,0.92
2020-06-17,google_pmax,4819.56,342278,5595,138,19827.75,34.92,4.11,0.0163,0.86
2020-06-18,google_pmax,3837.3,207209,2945,111,16555.63,34.57,4.31,0.0142,1.3
2020-06-19,google_pmax,5465.09,339295,4894,151,19580.48,36.19,3.58,0.0144,1.12
2020-06-20,google_pmax,3374.97,275165,4536,96,13600.15,35.16,4.03,0.0165,0.74
2020-06-21,google_pmax,2619.97,132264,1914,84,10864.86,31.19,4.15,0.0145,1.37
2020-06-22,google_pmax,4672.01,332140,4438,120,20210.53,38.93,4.33,0.0134,1.05
2020-06-23,google_pmax,2828.52,243261,3904,82,12646.99,34.49,4.47,0.016,0.72
2020-06-24,google_pmax,3627.25,278557,4249,102,15535.92,35.56,4.28,0.0153,0.85
2020-06-25,google_pmax,3967.99,261576,4535,105,16245.44,37.79,4.09,0.0173,0.87
2020-06-26,google_pmax,4653.28,314999,4762,142,18453.28,32.77,3.97,0.0151,0.98
2020-06-27,google_pmax,4378.07,327415,3962,120,13946.96,36.48,3.19,0.0121,1.11
2020-06-28,google_pmax,3019.4,289275,4505,107,11024.95,28.22,3.65,0.0156,0.67
2020-06-29,google_pmax,4237.06,391699,6177,117,16771.02,36.21,3.96,0.0158,0.69
2020-06-30,google_pmax,5459.99,509527,6948,149,20909.76,36.64,3.83,0.0136,0.79
2020-07-01,google_pmax,4527.43,260202,4179,116,18582.15,39.03,4.1,0.0161,1.08
2020-07-02,google_pmax,4562.86,366351,5504,139,18568.89,32.83,4.07,0.015,0.83
2020-07-03,google_pmax,4452.5,270758,4662,108,15477.37,41.23,3.48,0.0172,0.96
2020-07-04,google_pmax,3544.72,187600,2507,93,15012.15,38.12,4.24,0.0134,1.41
2020-07-05,google_pmax,2521.65,134905,2270,72,7906.71,35.02,3.14,0.0168,1.11
2020-07-06,google_pmax,3969.92,261936,3979,117,15764.8,33.93,3.97,0.0152,1.0
2020-07-07,google_pmax,4602.87,281730,3969,133,20148.06,34.61,4.38,0.0141,1.16
2020-07-08,google_pmax,5099.39,284870,3964,168,20209.57,30.35,3.96,0.0139,1.29
2020-07-09,google_pmax,4447.2,300840,4441,120,16258.03,37.06,3.66,0.0148,1.0
2020-07-10,google_pmax,3899.35,216452,3119,90,14407.14,43.33,3.69,0.0144,1.25
2020-07-11,google_pmax,2669.52,150297,2606,75,11371.17,35.59,4.26,0.0173,1.02
2020-07-12,google_pmax,4599.81,281185,4105,128,17179.22,35.94,3.73,0.0146,1.12
2020-07-13,google_pmax,4846.14,275848,3440,159,23975.46,30.48,4.95,0.0125,1.41
2020-07-14,google_pmax,3803.75,340127,5465,100,17004.8,38.04,4.47,0.0161,0.7
2020-07-15,google_pmax,3014.06,225849,2877,86,13396.95,35.05,4.44,0.0127,1.05
2020-07-16,google_pmax,4352.48,352598,4880,132,18505.97,32.97,4.25,0.0138,0.89
2020-07-17,google_pmax,2968.85,259631,3969,83,11684.31,35.77,3.94,0.0153,0.75
2020-07-18,google_pmax,3688.69,233167,3076,107,15150.45,34.47,4.11,0.0132,1.2
2020-07-19,google_pmax,4183.58,241718,3575,125,17832.27,33.47,4.26,0.0148,1.17
2020-07-20,google_pmax,4652.46,332243,4678,129,15971.65,36.07,3.43,0.0141,0.99
2020-07-21,google_pmax,3970.2,200454,3300,130,17669.66,30.54,4.45,0.0165,1.2
2020-07-22,google_pmax,5080.15,401141,6404,150,19027.7,33.87,3.75,0.016,0.79
2020-07-23,google_pmax,4413.65,272198,3740,127,19941.13,34.75,4.52,0.0137,1.18
2020-07-24,google_pmax,3833.51,230171,4107,102,16931.43,37.58,4.42,0.0178,0.93
2020-07-25,google_pmax,3988.76,360320,5195,109,14617.08,36.59,3.66,0.0144,0.77
2020-07-26,google_pmax,3566.18,192702,2819,86,14860.19,41.47,4.17,0.0146,1.27
2020-07-27,google_pmax,4672.75,339597,5577,123,14990.93,37.99,3.21,0.0164,0.84
2020-07-28,google_pmax,4450.85,320143,4767,144,13476.94,30.91,3.03,0.0149,0.93
2020-07-29,google_pmax,3709.19,218033,2499,104,15588.09,35.67,4.2,0.0115,1.48
2020-07-30,google_pmax,3434.21,208541,3275,101,14522.81,34.0,4.23,0.0157,1.05
2020-07-31,google_pmax,4032.71,233042,3173,119,14955.98,33.89,3.71,0.0136,1.27
2020-08-01,google_pmax,3619.39,277776,3601,101,14412.33,35.84,3.98,0.013,1.01
2020-08-02,google_pmax,2899.12,201216,3297,85,8849.25,34.11,3.05,0.0164,0.88
2020-08-03,google_pmax,4647.13,348582,5306,139,18675.75,33.43,4.02,0.0152,0.88
2020-08-04,google_pmax,5273.74,390030,6289,137,22193.58,38.49,4.21,0.0161,0.84
2020-08-05,google_pmax,3201.04,185876,2974,93,13551.54,34.42,4.23,0.016,1.08
2020-08-06,google_pmax,4476.26,368677,5063,130,18868.3,34.43,4.22,0.0137,0.88
2020-08-07,google_pmax,4327.71,264441,4273,121,14150.54,35.77,3.27,0.0162,1.01
2020-08-08,google_pmax,3179.69,228479,3291,73,11850.16,43.56,3.73,0.0144,0.97
2020-08-09,google_pmax,3181.2,238107,3536,93,10934.65,34.21,3.44,0.0149,0.9
2020-08-10,google_pmax,5082.89,401052,5597,119,23046.79,42.71,4.53,0.014,0.91
2020-08-11,google_pmax,4190.65,380364,5419,101,16485.32,41.49,3.93,0.0142,0.77
2020-08-12,google_pmax,4782.26,280480,3250,127,18746.05,37.66,3.92,0.0116,1.47
2020-08-13,google_pmax,4362.8,349275,4261,114,15997.74,38.27,3.67,0.0122,1.02
2020-08-14,google_pmax,5322.02,316565,5466,163,21801.22,32.65,4.1,0.0173,0.97
2020-08-15,google_pmax,3149.47,167060,2463,95,12815.9,33.15,4.07,0.0147,1.28
2020-08-16,google_pmax,2762.98,157048,2280,93,9702.14,29.71,3.51,0.0145,1.21
2020-08-17,google_pmax,3909.19,273721,3993,120,15769.76,32.58,4.03,0.0146,0.98
2020-08-18,google_pmax,5173.28,323678,4477,128,17361.48,40.42,3.36,0.0138,1.16
2020-08-19,google_pmax,4143.52,264063,4227,114,16221.51,36.35,3.91,0.016,0.98
2020-08-20,google_pmax,4495.32,420875,5774,137,16849.91,32.81,3.75,0.0137,0.78
2020-08-21,google_pmax,5573.83,349242,5180,172,19634.65,32.41,3.52,0.0148,1.08
2020-08-22,google_pmax,3136.01,233855,3358,78,13232.85,40.21,4.22,0.0144,0.93
2020-08-23,google_pmax,2988.14,310600,4636,78,11584.26,38.31,3.88,0.0149,0.64
2020-08-24,google_pmax,3316.59,228503,3516,77,11985.26,43.07,3.61,0.0154,0.94
2020-08-25,google_pmax,4124.98,210687,3402,121,17195.94,34.09,4.17,0.0161,1.21
2020-08-26,google_pmax,5269.51,340721,5290,168,21746.97,31.37,4.13,0.0155,1.0
2020-08-27,google_pmax,5204.92,313512,3866,152,19975.45,34.24,3.84,0.0123,1.35
2020-08-28,google_pmax,4162.29,229060,3070,120,15116.85,34.69,3.63,0.0134,1.36
2020-08-29,google_pmax,3171.71,211894,3475,88,14403.95,36.04,4.54,0.0164,0.91
2020-08-30,google_pmax,3579.04,334606,5072,101,12756.38,35.44,3.56,0.0152,0.71
2020-08-31,google_pmax,3967.93,274670,3643,103,17055.52,38.52,4.3,0.0133,1.09
2020-09-01,google_pmax,4651.9,385673,5704,147,17196.28,31.65,3.7,0.0148,0.82
2020-09-02,google_pmax,5080.86,487459,7715,145,19422.67,35.04,3.82,0.0158,0.66
2020-09-03,google_pmax,3817.39,217955,3217,107,14728.7,35.68,3.86,0.0148,1.19
2020-09-04,google_pmax,4286.6,242655,3607,116,20759.02,36.95,4.84,0.0149,1.19
2020-09-05,google_pmax,3246.16,243308,3367,97,11751.1,33.47,3.62,0.0138,0.96
2020-09-06,google_pmax,3563.67,206516,3104,114,16155.15,31.26,4.53,0.015,1.15
2020-09-07,google_pmax,4328.97,237018,3305,130,17783.57,33.3,4.11,0.0139,1.31
2020-09-08,google_pmax,3334.13,286451,3981,89,13769.09,37.46,4.13,0.0139,0.84
2020-09-09,google_pmax,3773.23,265713,3726,116,14604.38,32.53,3.87,0.014,1.01
2020-09-10,google_pmax,3839.98,273286,4574,112,15617.48,34.29,4.07,0.0167,0.84
2020-09-11,google_pmax,4664.34,277364,3979,158,19634.49,29.52,4.21,0.0143,1.17
2020-09-12,google_pmax,2522.26,216780,2779,72,10081.26,35.03,4.0,0.0128,0.91
2020-09-13,google_pmax,3209.78,217615,2904,93,12303.38,34.51,3.83,0.0133,1.11
2020-09-14,google_pmax,4055.04,406150,5804,109,15652.49,37.2,3.86,0.0143,0.7
2020-09-15,google_pmax,3642.73,363412,5864,101,15035.49,36.07,4.13,0.0161,0.62
2020-09-16,google_pmax,3616.47,321155,4267,89,14395.32,40.63,3.98,0.0133,0.85
2020-09-17,google_pmax,4568.63,230292,3212,135,18097.88,33.84,3.96,0.0139,1.42
2020-09-18,google_pmax,4382.3,430473,6783,109,18003.38,40.2,4.11,0.0158,0.65
2020-09-19,google_pmax,2689.98,112511,1935,67,9874.52,40.15,3.67,0.0172,1.39
2020-09-20,google_pmax,2869.93,165404,2590,81,12344.86,35.43,4.3,0.0157,1.11
2020-09-21,google_pmax,5163.68,369906,6024,149,19897.28,34.66,3.85,0.0163,0.86
2020-09-22,google_pmax,4586.69,518455,8017,127,19805.76,36.12,4.32,0.0155,0.57
2020-09-23,google_pmax,4492.42,228371,3451,109,15222.85,41.21,3.39,0.0151,1.3
2020-09-24,google_pmax,4670.27,288268,4428,114,19728.65,40.97,4.22,0.0154,1.05
2020-09-25,google_pmax,4036.79,271539,3121,115,14991.82,35.1,3.71,0.0115,1.29
2020-09-26,google_pmax,3475.46,221942,2851,100,13434.45,34.75,3.87,0.0128,1.22
2020-09-27,google_pmax,4211.54,347951,5231,121,16600.46,34.81,3.94,0.015,0.81
2020-09-28,google_pmax,5262.7,316283,4574,136,22849.47,38.7,4.34,0.0145,1.15
2020-09-29,google_pmax,3409.79,187904,2905,99,13317.46,34.44,3.91,0.0155,1.17
2020-09-30,google_pmax,5413.23,563020,9615,138,20664.46,39.23,3.82,0.0171,0.56
2020-10-01,google_pmax,6299.32,390138,5946,208,29000.16,30.29,4.6,0.0152,1.06
2020-10-02,google_pmax,6501.73,395972,6305,163,27700.84,39.89,4.26,0.0159,1.03
2020-10-03,google_pmax,3691.03,263628,3809,106,13431.93,34.82,3.64,0.0144,0.97
2020-10-04,google_pmax,3553.54,215278,2705,100,13753.65,35.54,3.87,0.0126,1.31
2020-10-05,google_pmax,5149.63,355568,4488,145,19958.68,35.51,3.88,0.0126,1.15
2020-10-06,google_pmax,5520.49,304727,4663,148,23171.79,37.3,4.2,0.0153,1.18
2020-10-07,google_pmax,5618.24,547143,7473,158,24018.09,35.56,4.28,0.0137,0.75
2020-10-08,google_pmax,6491.56,350576,5209,245,25602.26,26.5,3.94,0.0149,1.25
2020-10-09,google_pmax,4926.38,326411,4561,138,19009.66,35.7,3.86,0.014,1.08
2020-10-10,google_pmax,4589.33,423349,6017,114,18112.47,40.26,3.95,0.0142,0.76
2020-10-11,google_pmax,3827.5,301555,4754,104,13766.74,36.8,3.6,0.0158,0.81
2020-10-12,google_pmax,5989.11,240987,3897,182,20762.52,32.91,3.47,0.0162,1.54
2020-10-13,google_pmax,5041.01,286397,4364,132,19913.1,38.19,3.95,0.0152,1.16
2020-10-14,google_pmax,5324.83,255825,3476,153,18216.48,34.8,3.42,0.0136,1.53
2020-10-15,google_pmax,4182.55,281750,4516,122,15121.65,34.28,3.62,0.016,0.93
2020-10-16,google_pmax,6040.77,398763,6225,159,23424.59,37.99,3.88,0.0156,0.97
